IRR (%),NPV ($),Equity Multiple,DSCR
17.903415471317263,3088518.0847430537,1.9280619323437334,4.820154830859333
18.429494170859794,3657880.4419280943,2.0677053426217817,5.169263356554454
16.809435298564047,2713772.915921486,1.8886491391235098,4.721622847808774
19.134761905192565,3588799.9445287483,1.9996175609520719,4.99904390238018
18.80864195704559,3560277.323129894,2.0095821710236454,5.023955427559113
19.092797941347683,3784226.4746615533,2.0590630271220602,5.147657567805151
18.31955808800498,3402678.07937112,1.994685067908667,4.986712669771667
17.583711691629222,3162242.107839996,1.9748668651965633,4.9371671629914085
17.448676756665172,3054658.731320123,1.949616384132648,4.8740409603316195
20.114481682199028,4090381.940674304,2.081169589604804,5.20292397401201
18.402048883712794,3341907.1640514396,1.9716246154367036,4.9290615385917596
18.190774588905946,3416967.5255923253,2.0111862077718494,5.027965519429624
18.617890370213864,3464708.763206465,1.9918376531534507,4.979594132883626
17.807263332984057,3147711.7184758764,1.9533764922773407,4.883441230693351
18.033182362153234,3238181.9014553465,1.9626838558043416,4.906709639510854
16.684813572299607,2678135.6149836676,1.8863698695427709,4.715924673856927
22.6183509374988,5363549.755812865,2.28237916771235,5.705947919280875
16.143629190726404,2560553.139256791,1.895055045820843,4.737637614552107
18.969253585595247,3674194.936742764,2.0335270624900708,5.083817656225177
19.67426192963,4055118.0332390266,2.097444509857411,5.243611274643528
18.72442232144229,3669714.957369658,2.0502044371058656,5.125511092764664
15.034943621600917,1924459.3620444518,1.759663245746838,4.399158114367095
14.13177464366482,1505377.3612393783,1.6765859822795777,4.191464955698945
17.712204019169132,3108017.4718395937,1.949194181354075,4.872985453385187
19.088399094301444,3591033.877670357,1.9987304379847068,4.996826094961767
17.801574248312548,3069412.8926727558,1.9276019971637826,4.8190049929094565
18.875183680177486,3494316.4431287944,1.9838762502298608,4.959690625574652
17.608314054793063,3166555.346905777,1.9749133179068132,4.937283294767033
19.03074087779888,3709233.0538627496,2.042322822832006,5.105807057080015
16.46744402321265,2478112.3310821075,1.8340020786449063,4.585005196612266
18.352191246555428,3452585.075885536,2.010794084070313,5.026985210175782
19.60416338794284,3895565.713796975,2.0561487345591956,5.140371836397989
17.594729160037524,3100338.7233185563,1.9549637411389544,4.887409352847386
18.53410176011403,3329950.283739865,1.9577082798192167,4.894270699548041
